Pickup Branch,Post code,Post office name,Commune EN,Commune Khmer,Phone,Phone Number,Main Branch Phone,Branch Code,Branch EN,Branch Khmer,Category,Post office level,Type,Status,Latitude,Longitude,Search Text
BANA001,BANA001,Chamnaom,Chamnaom,Chamnaom,0716111197,0716111197,0316000285,BANP001,Banteay Meanchey,Banteay Meanchey,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.437565,102.934632,BANA001 | Chamnaom | Chamnaom | 0716111197 | BANP001 | Banteay Meanchey | Banteay Meanchey | Agent
SVAA015,SVAA015,Svay Thum,Svay Thum,Svay Thum,0887241333,0887241333,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.021884,105.603819,SVAA015 | Svay Thum | Svay Thum | 0887241333 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA016,SVAA016,Pou Reach,Pou Reach,Pou Reach,0888787630,0888787630,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.150287,105.762472,SVAA016 | Pou Reach | Pou Reach | 0888787630 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA017,SVAA017,Chrey Thum,Chrey Thum,Chrey Thum,0887666963,0887666963,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.408281,105.716263,SVAA017 | Chrey Thum | Chrey Thum | 0887666963 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA018,SVAA018,Koki Saom,Koki Saom,Koki Saom,0974444011,0974444011,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.159454,105.938441,SVAA018 | Koki Saom | Koki Saom | 0974444011 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA019,SVAA019,Svay Chrum,Svay Chrum,Svay Chrum,0883644453,0883644453,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.117568,105.716027,SVAA019 | Svay Chrum | Svay Chrum | 0883644453 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA020,SVAA020,Pouthi,Pouthi,Pouthi,0886658844,0886658844,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,10.9867,106.1258,SVAA020 | Pouthi | Pouthi | 0886658844 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA021,SVAA021,Chi Phu,Chi Phu,Chi Phu,0975393893,0975393893,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.0351,106.0189,SVAA021 | Chi Phu | Chi Phu | 0975393893 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA022,SVAA022,Bos Mon,Bos Mon,Bos Mon,0977141888,0977141888,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.2337,105.8807,SVAA022 | Bos Mon | Bos Mon | 0977141888 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA023,SVAA023,Prey Ta Ei,Prey Ta Ei,Prey Ta Ei,0973572727,0973572727,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.1545,105.9796,SVAA023 | Prey Ta Ei | Prey Ta Ei | 0973572727 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA024,SVAA024,Kraol Kou,Kraol Kou,Kraol Kou,0882699969,0882699969,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.1519,105.6194,SVAA024 | Kraol Kou | Kraol Kou | 0882699969 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA025,SVAA025,Chher Teal,Chher Teal,Chher Teal,0977479888,0977479888,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.0951,105.6486,SVAA025 | Chher Teal | Chher Teal | 0977479888 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA026,SVAA026,Svay Ang,Svay Ang,Svay Ang,0975685056,0975685056,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.2105,105.6728,SVAA026 | Svay Ang | Svay Ang | 0975685056 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA027,SVAA027,Doung,Doung,Doung,0977872091,0977872091,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.3383,105.8667,SVAA027 | Doung | Doung | 0977872091 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA028,SVAA028,Sambour,Sambour,Sambour,0979003070,0979003070,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.4755,105.7108,SVAA028 | Sambour | Sambour | 0979003070 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA029,SVAA029,Pong Tuek,Pong Tuek,Pong Tuek,0976330633,0976330633,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.1944,105.87606,SVAA029 | Pong Tuek | Pong Tuek | 0976330633 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA030,SVAA030,Chantrei,Chantrei,Chantrei,0714771463,0714771463,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.2836,105.7247,SVAA030 | Chantrei | Chantrei | 0714771463 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA032,SVAA032,Preah Ponlea,Preah Ponlea,Preah Ponlea,0883851601,0883851601,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.0083,105.8834,SVAA032 | Preah Ponlea | Preah Ponlea | 0883851601 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA033,SVAA033,Svay Rumpear,Svay Rumpear,Svay Rumpear,0716525373,0716525373,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.1456,105.89309,SVAA033 | Svay Rumpear | Svay Rumpear | 0716525373 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA034,SVAA034,Meun Chey,Meun Chey,Meun Chey,0975440080,0975440080,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.217,105.7522,SVAA034 | Meun Chey | Meun Chey | 0975440080 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA035,SVAA035,Svay Yea,Svay Yea,Svay Yea,0312222656,0312222656,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.2201,105.635,SVAA035 | Svay Yea | Svay Yea | 0312222656 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA036,SVAA036,Kuok Preang,Kuok Preang,Kuok Preang,0979382744,0979382744,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.1677,105.7103,SVAA036 | Kuok Preang | Kuok Preang | 0979382744 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA037,SVAA037,Basak,Basak,Basak,0975312188,0975312188,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.0395,105.8177,SVAA037 | Basak | Basak | 0975312188 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA038,SVAA038,Basak,Basak,Basak,0979245388,0979245388,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.0597,105.7457,SVAA038 | Basak | Basak | 0979245388 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAA039,SVAA039,Pra sout,Pra sout,Pra sout,0889554113,0889554113,0979938909,SVAP001,Svay Rieng,Svay Rieng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.0506,105.8917,SVAA039 | Pra sout | Pra sout | 0889554113 | SVAP001 | Svay Rieng | Svay Rieng | Agent
SVAP001,SVAP001,Svay Rieng,Svay Rieng,Svay Rieng,0979938909,0979938909,0979938909,SVAP001,Svay Rieng,Svay Rieng,Post Office,Post Office,Post office,In effect,11.0914361,105.7915562,SVAP001 | Svay Rieng | Svay Rieng | 0979938909 | SVAP001 | Svay Rieng | Svay Rieng | Post Office
SVAS001,SVAS001,Svay Rieng,Svay Rieng,Svay Rieng,0979938909,0979938909,0979938909,SVAP001,Svay Rieng,Svay Rieng,Showroom,Showroom,Post office,In effect,11.082903,105.7966346,SVAS001 | Svay Rieng | Svay Rieng | 0979938909 | SVAP001 | Svay Rieng | Svay Rieng | Showroom
SVAS002,SVAS002,Bavet,Bavet,Bavet,0979938909,0979938909,0979938909,SVAP001,Svay Rieng,Svay Rieng,Showroom,Showroom,Post office,In effect,11.0705,106.1577,SVAS002 | Bavet | Bavet | 0979938909 | SVAP001 | Svay Rieng | Svay Rieng | Showroom
SVAS003,SVAS003,Chrak Mtes,Chrak Mtes,Chrak Mtes,0979938909,0979938909,0979938909,SVAP001,Svay Rieng,Svay Rieng,Showroom,Showroom,Post office,In effect,11.0381,106.0115,SVAS003 | Chrak Mtes | Chrak Mtes | 0979938909 | SVAP001 | Svay Rieng | Svay Rieng | Showroom
SVAS004,SVAS004,Kampong Trach,Kampong Trach,Kampong Trach,0979938909,0979938909,0979938909,SVAP001,Svay Rieng,Svay Rieng,Showroom,Showroom,Post office,In effect,11.412753,105.794946,SVAS004 | Kampong Trach | Kampong Trach | 0979938909 | SVAP001 | Svay Rieng | Svay Rieng | Showroom
TBKA001,TBKA001,Peus Mouy,Peus Mouy,Peus Mouy,068737348,068737348,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.248393,105.717783,TBKA001 | Peus Mouy | Peus Mouy | 068737348 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA002,TBKA002,Tramung,Tramung,Tramung,0885963596,0885963596,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.819494,106.190896,TBKA002 | Tramung | Tramung | 0885963596 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA003,TBKA003,Rokarpo Pram,Rokarpo Pram,Rokarpo Pram,0973144459,0973144459,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.040843,105.711399,TBKA003 | Rokarpo Pram | Rokarpo Pram | 0973144459 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA004,TBKA004,Choam Kravien,Choam Kravien,Choam Kravien,0712266338,0712266338,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.770064,106.338638,TBKA004 | Choam Kravien | Choam Kravien | 0712266338 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA005,TBKA005,Dar,Dar,Dar,060744744,060744744,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.80188,106.119953,TBKA005 | Dar | Dar | 060744744 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA006,TBKA006,Rumchek,Rumchek,Rumchek,0977161141,0977161141,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.105325,106.000691,TBKA006 | Rumchek | Rumchek | 0977161141 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA008,TBKA008,Kaong Kang,Kaong Kang,Kaong Kang,0888574737,0888574737,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.810423,105.844209,TBKA008 | Kaong Kang | Kaong Kang | 0888574737 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA009,TBKA009,Trapeang Phlong,Trapeang Phlong,Trapeang Phlong,0884540504,0884540504,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.692978,105.966143,TBKA009 | Trapeang Phlong | Trapeang Phlong | 0884540504 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA010,TBKA010,Dambae,Dambae,Dambae,0715000544,0715000544,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.017253,105.884091,TBKA010 | Dambae | Dambae | 0715000544 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA011,TBKA011,Chong Cheach,Chong Cheach,Chong Cheach,0975645656,0975645656,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.912352,105.861044,TBKA011 | Chong Cheach | Chong Cheach | 0975645656 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA012,TBKA012,Chhuk,Chhuk,Chhuk,0713223344,0713223344,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.157931,105.739451,TBKA012 | Chhuk | Chhuk | 0713223344 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA013,TBKA013,Chumnik,Chumnik,Chumnik,0979840645,0979840645,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.25263,105.817345,TBKA013 | Chumnik | Chumnik | 0979840645 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA014,TBKA014,Trea,Trea,Trea,0887088800,0887088800,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.234293,105.546472,TBKA014 | Trea | Trea | 0887088800 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA015,TBKA015,Chak,Chak,Chak,0887233382,0887233382,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.776389,105.598362,TBKA015 | Chak | Chak | 0887233382 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA016,TBKA016,Kraek,Kraek,Kraek,0978885861,0978885861,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.785283,106.002698,TBKA016 | Kraek | Kraek | 0978885861 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA017,TBKA017,Kor 01,Kor 01,Kor 01,0976451168,0976451168,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.973743,105.742968,TBKA017 | Kor 01 | Kor 01 | 0976451168 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA018,TBKA018,Choam Ta Mau,Choam Ta Mau,Choam Ta Mau,0886768706,0886768706,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.886598,106.243362,TBKA018 | Choam Ta Mau | Choam Ta Mau | 0886768706 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA019,TBKA019,Chob,Chob,Chob,0979696886,0979696886,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.918445,105.603895,TBKA019 | Chob | Chob | 0979696886 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA020,TBKA020,Peam Chileang,Peam Chileang,Peam Chileang,0974912222,0974912222,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.101092,105.547606,TBKA020 | Peam Chileang | Peam Chileang | 0974912222 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA021,TBKA021,Sralab,Sralab,Sralab,0972588168,0972588168,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.862282,105.738753,TBKA021 | Sralab | Sralab | 0972588168 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKA022,TBKA022,Kor 02,Kor 02,Kor 02,0978785059,0978785059,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.976871,105.716563,TBKA022 | Kor 02 | Kor 02 | 0978785059 | TBKP001 | Tboung Khmum | Tboung Khmum | Agent
TBKP001,TBKP001,Suong,Suong,Suong,0319777797,0319777797,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Post Office,Post Office,Post office,In effect,11.911554,105.651283,TBKP001 | Suong | Suong | 0319777797 | TBKP001 | Tboung Khmum | Tboung Khmum | Post Office
TBKS001,TBKS001,Suong,Suong,Suong,0882489696,0882489696,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Showroom,Showroom,Post office,In effect,11.910232,105.653275,TBKS001 | Suong | Suong | 0882489696 | TBKP001 | Tboung Khmum | Tboung Khmum | Showroom
TBKS002,TBKS002,Kraek,Kraek,Kraek,0719400049,0719400049,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Showroom,Showroom,Post office,In effect,11.763201,105.940445,TBKS002 | Kraek | Kraek | 0719400049 | TBKP001 | Tboung Khmum | Tboung Khmum | Showroom
TBKS003,TBKS003,Memut,Memut,Memut,0885358862,0885358862,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Showroom,Showroom,Post office,In effect,11.828102,106.182878,TBKS003 | Memut | Memut | 0885358862 | TBKP001 | Tboung Khmum | Tboung Khmum | Showroom
TBKS004,TBKS004,Ampil Ta Pok,Ampil Ta Pok,Ampil Ta Pok,0714443292,0714443292,0319777797,TBKP001,Tboung Khmum,Tboung Khmum,Showroom,Showroom,Post office,In effect,11.796341,105.499489,TBKS004 | Ampil Ta Pok | Ampil Ta Pok | 0714443292 | TBKP001 | Tboung Khmum | Tboung Khmum | Showroom
THOA001,THOA001,Srayouv,Srayouv,Srayouv,0975921168,0975921168,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.657969,104.919848,THOA001 | Srayouv | Srayouv | 0975921168 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA002,THOA002,Sou Young,Sou Young,Sou Young,0979678777,0979678777,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.247011,105.123774,THOA002 | Sou Young | Sou Young | 0979678777 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA003,THOA003,Triel,Triel,Triel,0889900252,0889900252,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.333434,105.105665,THOA003 | Triel | Triel | 0889900252 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA004,THOA004,Baray,Baray,Baray,090235666,090235666,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.396384,105.083396,THOA004 | Baray | Baray | 090235666 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA005,THOA005,Bak Sna,Bak Sna,Bak Sna,0977557199,0977557199,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.515992,105.281484,THOA005 | Bak Sna | Bak Sna | 0977557199 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA006,THOA006,Tbaeng,Tbaeng,Tbaeng,066612813,066612813,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.793109,104.78912,THOA006 | Tbaeng | Tbaeng | 066612813 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA007,THOA007,Tang Krasang,Tang Krasang,Tang Krasang,090834810,090834810,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.56012,105.04978,THOA007 | Tang Krasang | Tang Krasang | 090834810 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA008,THOA008,San Ko,San Ko,San Ko,0975120190,0975120190,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.80811,104.738129,THOA008 | San Ko | San Ko | 0975120190 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA009,THOA009,Tum Ring,Tum Ring,Tum Ring,066687713,066687713,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.901008,105.424327,THOA009 | Tum Ring | Tum Ring | 066687713 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA010,THOA010,Kraya,Kraya,Kraya,0883588806,0883588806,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.118471,104.762385,THOA010 | Kraya | Kraya | 0883588806 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA011,THOA011,Sala Visai,Sala Visai,Sala Visai,068848840,068848840,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.948858,104.944323,THOA011 | Sala Visai | Sala Visai | 068848840 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA012,THOA012,Steung Sean,Steung Sean,Steung Sean,0717687666,0717687666,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.870132,105.068985,THOA012 | Steung Sean | Steung Sean | 0717687666 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA013,THOA013,Chhuk,Chhuk,Chhuk,0979197468,0979197468,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.931402,105.164794,THOA013 | Chhuk | Chhuk | 0979197468 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA014,THOA014,Krava,Krava,Krava,0972163303,0972163303,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.473985,105.244491,THOA014 | Krava | Krava | 0972163303 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA015,THOA015,Kampong Chen Tboung,Kampong Chen Tboung,Kampong Chen Tboung,0977008490,0977008490,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.929947,104.579938,THOA015 | Kampong Chen Tboung | Kampong Chen Tboung | 0977008490 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA016,THOA016,Chamna Kraom,Chamna Kraom,Chamna Kraom,0885709168,0885709168,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.848016,104.635693,THOA016 | Chamna Kraom | Chamna Kraom | 0885709168 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA017,THOA017,Steung Sean,Steung Sean,Steung Sean,0977537606,0977537606,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,104.89055,12.728917,THOA017 | Steung Sean | Steung Sean | 0977537606 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOA018,THOA018,Steung Sean,Steung Sean,Steung Sean,0313756464,0313756464,0882133448,THOP001,Kampong Thom,Kampong Thom,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.87017,105.06897,THOA018 | Steung Sean | Steung Sean | 0313756464 | THOP001 | Kampong Thom | Kampong Thom | Agent
THOP001,THOP001,Stueng Saen,Stueng Saen,Stueng Saen,0882133448,0882133448,0882133448,THOP001,Kampong Thom,Kampong Thom,Post Office,Post Office,Post office,In effect,12.718887,104.886428,THOP001 | Stueng Saen | Stueng Saen | 0882133448 | THOP001 | Kampong Thom | Kampong Thom | Post Office
THOP018,THOP018,Steung Sean,Steung Sean,Steung Sean,0313756464,0313756464,0882133448,THOP001,Kampong Thom,Kampong Thom,Post Office,Post Office,Authorized Dealer/ Authorized Agent,Out of effect,12.622,105.4718,THOP018 | Steung Sean | Steung Sean | 0313756464 | THOP001 | Kampong Thom | Kampong Thom | Post Office
THOS001,THOS001,Prey Ta Hu,Prey Ta Hu,Prey Ta Hu,0976327489,0976327489,0882133448,THOP001,Kampong Thom,Kampong Thom,Showroom,Showroom,Post office,In effect,12.718984,104.886849,THOS001 | Prey Ta Hu | Prey Ta Hu | 0976327489 | THOP001 | Kampong Thom | Kampong Thom | Showroom
THOS002,THOS002,Ballang,Ballang,Ballang,090853838,090853838,0882133448,THOP001,Kampong Thom,Kampong Thom,Showroom,Showroom,Post office,In effect,12.4996,105.125,THOS002 | Ballang | Ballang | 090853838 | THOP001 | Kampong Thom | Kampong Thom | Showroom
THOS003,THOS003,Kampong Chen Cheung,Kampong Chen Cheung,Kampong Chen Cheung,0978280025,0978280025,0882133448,THOP001,Kampong Thom,Kampong Thom,Showroom,Showroom,Post office,In effect,12.943729,104.569481,THOS003 | Kampong Chen Cheung | Kampong Chen Cheung | 0978280025 | THOP001 | Kampong Thom | Kampong Thom | Showroom
THOS004,THOS004,Sandan,Sandan,Sandan,068334448,068334448,0882133448,THOP001,Kampong Thom,Kampong Thom,Showroom,Showroom,Post office,In effect,13.102497,105.241223,THOS004 | Sandan | Sandan | 068334448 | THOP001 | Kampong Thom | Kampong Thom | Showroom
